user_id,date,description,category,type,amount,month,category_id
2,2025-04-22,Bonus kerja akhir tahun,Salary,income,362220.86,2025-04,8
2,2025-04-25,Naik TransJakarta,Transportation,expense,374886.77,2025-04,2
2,2025-04-08,Makan siang di warteg,Food & Dining,expense,241911.62,2025-04,1
2,2025-04-13,Beli suplemen,Health & Medical,expense,489092.28,2025-04,6
2,2025-04-09,Langganan internet Biznet,Bills & Utilities,expense,290047.76,2025-04,4
2,2025-04-01,Beli ayam geprek,Food & Dining,expense,261238.23,2025-04,1
2,2025-04-06,Gaji bulanan Oktober,Salary,income,409864.35,2025-04,8
2,2025-04-29,Naik TransJakarta,Transportation,expense,467979.61,2025-04,2
2,2025-04-08,Gaji bulanan Oktober,Salary,income,182448.85,2025-04,8
2,2025-04-27,Pendapatan jasa freelance,Business,income,24009.82,2025-04,9
2,2025-04-25,Ngopi di Janji Jiwa,Food & Dining,expense,428013.05,2025-04,1
2,2025-04-05,Belanja di Shopee,Shopping,expense,250949.89,2025-04,3
2,2025-04-13,Zakat penghasilan,Gift & Donation,expense,136502.23,2025-04,10
2,2025-04-03,Konsultasi dokter,Health & Medical,expense,22818.13,2025-04,6
2,2025-04-01,Pendapatan jasa freelance,Business,income,343805.24,2025-04,9
2,2025-04-19,Bayar parkir mall,Transportation,expense,36296.8,2025-04,2
2,2025-04-01,Zakat penghasilan,Gift & Donation,expense,219605.7,2025-04,10
2,2025-04-24,Belanja di Shopee,Shopping,expense,20524.05,2025-04,3
2,2025-04-06,Biaya parkir,Other Expense,expense,121763.8,2025-04,12
2,2025-04-25,Isi bensin mobil,Transportation,expense,345074.39,2025-04,2
2,2025-04-01,Pesan GrabFood sate ayam,Food & Dining,expense,85867.64,2025-04,1
2,2025-04-25,Ngopi di Janji Jiwa,Food & Dining,expense,376671.72,2025-04,1
2,2025-04-16,Beli obat di Kimia Farma,Health & Medical,expense,218776.96,2025-04,6
2,2025-04-04,Refund pembelian,Other Income,income,499102.34,2025-04,11
2,2025-04-06,Kursus online desain,Education,expense,156636.31,2025-04,7
2,2025-04-01,Gaji bulan Desember,Salary,income,326538.28,2025-04,8
2,2025-04-03,Gaji bulanan Oktober,Salary,income,498350.34,2025-04,8
2,2025-04-29,Perawatan gigi di klinik,Health & Medical,expense,351939.41,2025-04,6
2,2025-04-06,Biaya admin bank,Other Expense,expense,225385.12,2025-04,12
2,2025-04-23,Komisi penjualan,Business,income,229710.55,2025-04,9
2,2025-04-05,Langganan Disney+,Entertainment,expense,92779.8,2025-04,5
2,2025-04-02,Bayar air PDAM,Bills & Utilities,expense,45070.13,2025-04,4
2,2025-04-13,Biaya admin bank,Other Expense,expense,435655.21,2025-04,12
2,2025-04-07,Bayar parkir mall,Transportation,expense,124049.22,2025-04,2
2,2025-04-01,Konsultasi dokter,Health & Medical,expense,246408.03,2025-04,6
2,2025-04-28,Beli perlengkapan rumah,Shopping,expense,235982.1,2025-04,3
2,2025-04-12,Beli obat di Kimia Farma,Health & Medical,expense,59967.92,2025-04,6
2,2025-04-27,Beli buku kuliah,Education,expense,466968.25,2025-04,7
2,2025-04-04,Langganan Disney+,Entertainment,expense,49307.38,2025-04,5
2,2025-04-29,Donasi ke masjid,Gift & Donation,expense,324112.97,2025-04,10
2,2025-04-11,Belanja di Shopee,Shopping,expense,155644.83,2025-04,3
2,2025-04-07,Cashback kartu kredit,Other Income,income,485496.01,2025-04,11
2,2025-04-04,Belanja di minimarket,Shopping,expense,96973.11,2025-04,3
2,2025-04-16,Bunga deposito,Other Income,income,370076.84,2025-04,11
2,2025-04-27,Bayar air PDAM,Bills & Utilities,expense,489206.01,2025-04,4
2,2025-04-22,Bayar tagihan listrik,Bills & Utilities,expense,229600.01,2025-04,4
2,2025-04-28,Bonus kerja akhir tahun,Salary,income,175949.12,2025-04,8
2,2025-04-21,Konsultasi dokter,Health & Medical,expense,456966.9,2025-04,6
2,2025-04-07,Isi pulsa,Bills & Utilities,expense,346316.11,2025-04,4
2,2025-04-11,Beli suplemen,Health & Medical,expense,262773.62,2025-04,6
2,2025-04-24,Main game online,Entertainment,expense,443701.66,2025-04,5
2,2025-04-13,Komisi penjualan,Business,income,134448.39,2025-04,9
2,2025-04-15,Gaji bulan Desember,Salary,income,389374.98,2025-04,8
2,2025-04-05,Beli pakaian di H&M,Shopping,expense,285753.69,2025-04,3
2,2025-04-01,Biaya admin bank,Other Expense,expense,23113.26,2025-04,12
2,2025-04-08,Main game online,Entertainment,expense,316072.44,2025-04,5
2,2025-04-15,Donasi ke masjid,Gift & Donation,expense,375021.41,2025-04,10
2,2025-04-26,Isi pulsa,Bills & Utilities,expense,299583.3,2025-04,4
2,2025-04-13,Zakat penghasilan,Gift & Donation,expense,185082.73,2025-04,10
2,2025-04-29,Makan siang di warteg,Food & Dining,expense,201625.2,2025-04,1
2,2025-04-23,Pendapatan jasa freelance,Business,income,76548.7,2025-04,9
2,2025-04-17,Makan siang di warteg,Food & Dining,expense,208659.11,2025-04,1
2,2025-04-11,Pendapatan jasa freelance,Business,income,364373.0,2025-04,9
2,2025-04-20,Bayar tagihan listrik,Bills & Utilities,expense,46953.39,2025-04,4
2,2025-04-03,Beli obat di Kimia Farma,Health & Medical,expense,392601.97,2025-04,6
2,2025-04-22,Bayar tagihan listrik,Bills & Utilities,expense,243341.2,2025-04,4
2,2025-04-02,Top up e-toll,Transportation,expense,403106.35,2025-04,2
2,2025-04-20,Beli suplemen,Health & Medical,expense,251854.48,2025-04,6
2,2025-04-17,Bonus kerja akhir tahun,Salary,income,221129.13,2025-04,8
2,2025-04-26,Bayar air PDAM,Bills & Utilities,expense,285470.38,2025-04,4
2,2025-04-07,Bayar parkir mall,Transportation,expense,66723.52,2025-04,2
2,2025-04-05,Zakat penghasilan,Gift & Donation,expense,365637.69,2025-04,10
2,2025-04-30,Hadiah ulang tahun keluarga,Gift & Donation,expense,464701.27,2025-04,10
2,2025-04-22,Bayar air PDAM,Bills & Utilities,expense,492533.95,2025-04,4
2,2025-04-06,Beli tiket konser musik,Entertainment,expense,110090.65,2025-04,5
2,2025-04-28,Beli smartphone baru,Shopping,expense,261505.84,2025-04,3
2,2025-04-23,Bunga deposito,Other Income,income,135358.51,2025-04,11
2,2025-04-18,Gaji bulan Desember,Salary,income,375638.3,2025-04,8
2,2025-04-20,Biaya admin bank,Other Expense,expense,190476.9,2025-04,12
2,2025-04-21,Beli tiket konser musik,Entertainment,expense,499706.16,2025-04,5
2,2025-04-16,Bunga deposito,Other Income,income,85241.01,2025-04,11
2,2025-04-18,Biaya parkir,Other Expense,expense,422994.5,2025-04,12
2,2025-04-24,Bayar parkir mall,Transportation,expense,234228.1,2025-04,2
2,2025-04-06,Pendapatan jasa freelance,Business,income,474097.02,2025-04,9
2,2025-04-30,Beli suplemen,Health & Medical,expense,481740.84,2025-04,6
2,2025-04-04,Zakat penghasilan,Gift & Donation,expense,168912.07,2025-04,10
2,2025-04-27,Top up e-toll,Transportation,expense,332787.57,2025-04,2
2,2025-04-16,Main game online,Entertainment,expense,429850.12,2025-04,5
2,2025-04-08,Isi pulsa,Bills & Utilities,expense,173227.49,2025-04,4
2,2025-04-14,Bayar pascabayar XL,Bills & Utilities,expense,300646.24,2025-04,4
2,2025-04-14,Biaya admin bank,Other Expense,expense,328165.93,2025-04,12
2,2025-04-30,Beli ayam geprek,Food & Dining,expense,126562.14,2025-04,1
2,2025-04-03,Kursus online desain,Education,expense,62044.95,2025-04,7
2,2025-04-27,Cashback kartu kredit,Other Income,income,194202.68,2025-04,11
2,2025-04-07,Gaji bulanan Oktober,Salary,income,438131.0,2025-04,8
2,2025-04-09,Zakat penghasilan,Gift & Donation,expense,214893.4,2025-04,10
2,2025-04-02,Isi bensin mobil,Transportation,expense,316121.29,2025-04,2
2,2025-04-24,Bayar tagihan listrik,Bills & Utilities,expense,48586.73,2025-04,4
2,2025-04-14,Refund pembelian,Other Income,income,46612.88,2025-04,11
2,2025-04-03,Zakat penghasilan,Gift & Donation,expense,347215.81,2025-04,10
2,2025-04-25,Naik TransJakarta,Transportation,expense,486637.22,2025-04,2
2,2025-04-05,Zakat penghasilan,Gift & Donation,expense,107643.7,2025-04,10
2,2025-04-20,Beli smartphone baru,Shopping,expense,467755.86,2025-04,3
2,2025-04-28,Beli buku kuliah,Education,expense,235459.51,2025-04,7
2,2025-04-24,Biaya admin bank,Other Expense,expense,147737.16,2025-04,12
2,2025-04-23,Perawatan gigi di klinik,Health & Medical,expense,24982.96,2025-04,6
2,2025-04-25,Donasi ke masjid,Gift & Donation,expense,453685.06,2025-04,10
2,2025-04-21,Bayar pascabayar XL,Bills & Utilities,expense,202013.28,2025-04,4
2,2025-04-07,Nonton bioskop XXI,Entertainment,expense,424173.24,2025-04,5
2,2025-04-05,Nonton bioskop XXI,Entertainment,expense,183264.96,2025-04,5
2,2025-04-23,Cashback kartu kredit,Other Income,income,312268.47,2025-04,11
2,2025-04-18,Belanja di Shopee,Shopping,expense,410682.21,2025-04,3
2,2025-04-21,Naik TransJakarta,Transportation,expense,118094.73,2025-04,2
2,2025-04-07,Bonus kerja akhir tahun,Salary,income,68274.73,2025-04,8
2,2025-04-22,Gaji bulanan Oktober,Salary,income,263720.15,2025-04,8
2,2025-04-25,Komisi penjualan,Business,income,55854.74,2025-04,9
2,2025-04-12,Biaya parkir,Other Expense,expense,173255.11,2025-04,12
2,2025-04-04,Refund pembelian,Other Income,income,272255.07,2025-04,11
2,2025-04-19,Donasi ke masjid,Gift & Donation,expense,289246.27,2025-04,10
2,2025-04-06,Beli smartphone baru,Shopping,expense,52041.56,2025-04,3
2,2025-04-07,Zakat penghasilan,Gift & Donation,expense,77066.45,2025-04,10
2,2025-04-08,Bunga deposito,Other Income,income,448901.61,2025-04,11
2,2025-04-12,Gaji bulanan Oktober,Salary,income,265055.98,2025-04,8
2,2025-04-18,Beli ayam geprek,Food & Dining,expense,65923.39,2025-04,1
2,2025-04-14,Makan malam di restoran sunda,Food & Dining,expense,327837.74,2025-04,1
2,2025-04-30,Beli smartphone baru,Shopping,expense,322468.29,2025-04,3
2,2025-04-12,Isi pulsa,Bills & Utilities,expense,276122.31,2025-04,4
2,2025-04-20,Kursus online desain,Education,expense,223895.45,2025-04,7
2,2025-04-14,Bayar uang kuliah,Education,expense,286966.11,2025-04,7
2,2025-04-20,Bayar uang kuliah,Education,expense,437131.44,2025-04,7
2,2025-04-29,Zakat penghasilan,Gift & Donation,expense,382004.68,2025-04,10
2,2025-04-06,Pendapatan jasa freelance,Business,income,293467.62,2025-04,9
2,2025-04-11,Bunga deposito,Other Income,income,205165.72,2025-04,11
2,2025-04-30,Perawatan gigi di klinik,Health & Medical,expense,322428.84,2025-04,6
2,2025-04-25,Cashback kartu kredit,Other Income,income,151692.72,2025-04,11
2,2025-04-29,Beli obat di Kimia Farma,Health & Medical,expense,382699.17,2025-04,6
2,2025-04-24,Gaji bulan Desember,Salary,income,478984.23,2025-04,8
2,2025-04-29,Beli perlengkapan rumah,Shopping,expense,118096.33,2025-04,3
2,2025-04-26,Zakat penghasilan,Gift & Donation,expense,219696.05,2025-04,10
2,2025-04-23,Beli obat di Kimia Farma,Health & Medical,expense,233768.06,2025-04,6
2,2025-04-16,Bunga deposito,Other Income,income,465586.68,2025-04,11
2,2025-04-01,Makan siang di warteg,Food & Dining,expense,313347.92,2025-04,1
2,2025-04-01,Komisi penjualan,Business,income,49338.21,2025-04,9
2,2025-04-23,Potongan saldo e-wallet,Other Expense,expense,232533.51,2025-04,12
2,2025-04-07,Gaji bulan Desember,Salary,income,461095.97,2025-04,8
2,2025-04-04,Beli buku kuliah,Education,expense,470711.18,2025-04,7
2,2025-04-05,Donasi ke masjid,Gift & Donation,expense,46470.31,2025-04,10
2,2025-04-26,Konsultasi dokter,Health & Medical,expense,341373.04,2025-04,6
2,2025-04-01,Naik TransJakarta,Transportation,expense,105034.73,2025-04,2
2,2025-04-13,Gaji bulan Desember,Salary,income,144833.31,2025-04,8
2,2025-04-27,Bayar tagihan listrik,Bills & Utilities,expense,147426.88,2025-04,4
2,2025-04-08,Beli alat tulis kantor,Education,expense,371247.44,2025-04,7
2,2025-04-28,Bayar uang kuliah,Education,expense,387546.93,2025-04,7
2,2025-04-20,Komisi penjualan,Business,income,292693.09,2025-04,9
2,2025-04-27,Beli alat tulis kantor,Education,expense,240894.98,2025-04,7
2,2025-04-23,Hadiah ulang tahun keluarga,Gift & Donation,expense,127963.62,2025-04,10
2,2025-04-16,Gaji bulanan Oktober,Salary,income,303135.36,2025-04,8
2,2025-04-09,Bayar uang kuliah,Education,expense,361715.15,2025-04,7
2,2025-04-19,Langganan Apple Music,Entertainment,expense,324372.11,2025-04,5
2,2025-04-30,Gaji bulanan Oktober,Salary,income,287187.83,2025-04,8
2,2025-04-09,Beli perlengkapan rumah,Shopping,expense,436689.05,2025-04,3
2,2025-04-20,Gaji bulanan Oktober,Salary,income,176534.15,2025-04,8
2,2025-04-11,Biaya admin bank,Other Expense,expense,347812.53,2025-04,12
2,2025-04-15,Isi bensin mobil,Transportation,expense,315645.82,2025-04,2
2,2025-04-03,Konsultasi dokter,Health & Medical,expense,322783.94,2025-04,6
2,2025-04-28,Isi pulsa,Bills & Utilities,expense,83727.1,2025-04,4
2,2025-04-22,Potongan saldo e-wallet,Other Expense,expense,84773.27,2025-04,12
2,2025-04-21,Hadiah ulang tahun keluarga,Gift & Donation,expense,386539.95,2025-04,10
2,2025-04-29,Cashback kartu kredit,Other Income,income,178674.58,2025-04,11
2,2025-04-05,Langganan Disney+,Entertainment,expense,227090.81,2025-04,5
2,2025-04-16,Hadiah ulang tahun keluarga,Gift & Donation,expense,397292.52,2025-04,10
2,2025-04-19,Beli perlengkapan rumah,Shopping,expense,105854.29,2025-04,3
2,2025-04-30,Beli perlengkapan rumah,Shopping,expense,345907.26,2025-04,3
2,2025-04-01,Gaji bulanan Oktober,Salary,income,423367.24,2025-04,8
2,2025-04-14,Makan malam di restoran sunda,Food & Dining,expense,477625.47,2025-04,1
2,2025-04-15,Gaji bulanan Oktober,Salary,income,286885.51,2025-04,8
2,2025-04-08,Hadiah ulang tahun keluarga,Gift & Donation,expense,378444.05,2025-04,10
2,2025-04-07,Bayar parkir mall,Transportation,expense,301805.64,2025-04,2
2,2025-04-27,Bunga deposito,Other Income,income,50118.38,2025-04,11
2,2025-04-24,Beli perlengkapan rumah,Shopping,expense,460373.27,2025-04,3
2,2025-04-09,Bayar pascabayar XL,Bills & Utilities,expense,52134.28,2025-04,4
2,2025-04-03,Langganan Disney+,Entertainment,expense,329106.29,2025-04,5
2,2025-04-05,Beli smartphone baru,Shopping,expense,282402.59,2025-04,3
2,2025-04-12,Langganan Apple Music,Entertainment,expense,440595.58,2025-04,5
2,2025-04-07,Perawatan gigi di klinik,Health & Medical,expense,392935.67,2025-04,6
2,2025-04-13,Bonus kerja akhir tahun,Salary,income,418931.15,2025-04,8
2,2025-04-21,Kursus online desain,Education,expense,85271.96,2025-04,7
2,2025-04-27,Biaya admin bank,Other Expense,expense,413633.7,2025-04,12
2,2025-04-07,Gaji bulanan Oktober,Salary,income,215367.89,2025-04,8
2,2025-04-23,Bunga deposito,Other Income,income,341839.38,2025-04,11
2,2025-04-10,Pendapatan jasa freelance,Business,income,175058.93,2025-04,9
2,2025-04-12,Beli alat tulis kantor,Education,expense,231513.11,2025-04,7
2,2025-04-23,Bayar air PDAM,Bills & Utilities,expense,431142.23,2025-04,4
2,2025-04-27,Beli alat tulis kantor,Education,expense,336477.79,2025-04,7
2,2025-04-03,Zakat penghasilan,Gift & Donation,expense,478214.42,2025-04,10
2,2025-04-20,Main game online,Entertainment,expense,118001.55,2025-04,5
2,2025-04-23,Bonus kerja akhir tahun,Salary,income,35781.8,2025-04,8
2,2025-04-21,Donasi ke masjid,Gift & Donation,expense,292332.96,2025-04,10
2,2025-04-12,Pendapatan toko online,Business,income,236868.89,2025-04,9
2,2025-04-11,Hadiah ulang tahun keluarga,Gift & Donation,expense,88408.83,2025-04,10
2,2025-04-12,Potongan saldo e-wallet,Other Expense,expense,335632.13,2025-04,12
2,2025-04-27,Bayar pascabayar XL,Bills & Utilities,expense,459180.08,2025-04,4
2,2025-04-27,Bonus kerja akhir tahun,Salary,income,429774.6,2025-04,8
2,2025-04-05,Pesan GrabFood sate ayam,Food & Dining,expense,498292.43,2025-04,1
2,2025-04-16,Bayar parkir mall,Transportation,expense,131585.3,2025-04,2
2,2025-04-20,Beli alat tulis kantor,Education,expense,114687.14,2025-04,7
2,2025-04-13,Potongan saldo e-wallet,Other Expense,expense,446721.21,2025-04,12
2,2025-04-01,Komisi penjualan,Business,income,226406.82,2025-04,9
2,2025-04-20,Langganan Apple Music,Entertainment,expense,93701.46,2025-04,5
2,2025-04-08,Refund pembelian,Other Income,income,283068.15,2025-04,11
2,2025-04-28,Beli pakaian di H&M,Shopping,expense,217754.14,2025-04,3
2,2025-04-22,Beli buku kuliah,Education,expense,32970.85,2025-04,7
2,2025-04-13,Refund pembelian,Other Income,income,58182.25,2025-04,11
2,2025-04-09,Pendapatan toko online,Business,income,399550.28,2025-04,9
2,2025-04-22,Potongan saldo e-wallet,Other Expense,expense,159157.89,2025-04,12
2,2025-04-18,Beli suplemen,Health & Medical,expense,70124.5,2025-04,6
2,2025-04-10,Pesan GrabFood sate ayam,Food & Dining,expense,123348.67,2025-04,1
2,2025-04-20,Bayar pascabayar XL,Bills & Utilities,expense,164950.47,2025-04,4
2,2025-04-08,Beli roti di bakery,Food & Dining,expense,62716.17,2025-04,1
2,2025-04-27,Top up e-toll,Transportation,expense,45336.89,2025-04,2
2,2025-04-13,Pendapatan toko online,Business,income,263638.69,2025-04,9
2,2025-04-02,Donasi ke masjid,Gift & Donation,expense,251035.15,2025-04,10
2,2025-04-26,Langganan internet Biznet,Bills & Utilities,expense,345465.54,2025-04,4
2,2025-04-04,Konsultasi dokter,Health & Medical,expense,360061.9,2025-04,6
2,2025-04-25,Isi pulsa,Bills & Utilities,expense,270466.82,2025-04,4
2,2025-04-16,Hadiah ulang tahun keluarga,Gift & Donation,expense,328211.27,2025-04,10
2,2025-04-06,Bunga deposito,Other Income,income,80655.61,2025-04,11
2,2025-04-18,Kursus online desain,Education,expense,409656.99,2025-04,7
2,2025-04-07,Main game online,Entertainment,expense,424175.34,2025-04,5
2,2025-04-07,Beli pakaian di H&M,Shopping,expense,110275.69,2025-04,3
2,2025-04-18,Beli tiket konser musik,Entertainment,expense,164077.35,2025-04,5
2,2025-04-12,Perawatan gigi di klinik,Health & Medical,expense,234986.97,2025-04,6
2,2025-04-14,Biaya admin bank,Other Expense,expense,157063.38,2025-04,12
2,2025-04-11,Belanja di Shopee,Shopping,expense,67059.51,2025-04,3
2,2025-04-09,Beli suplemen,Health & Medical,expense,23894.79,2025-04,6
2,2025-04-09,Hadiah ulang tahun keluarga,Gift & Donation,expense,115243.77,2025-04,10
2,2025-04-04,Belanja di minimarket,Shopping,expense,26866.92,2025-04,3
2,2025-04-15,Bayar pascabayar XL,Bills & Utilities,expense,431825.73,2025-04,4
2,2025-04-28,Hadiah ulang tahun keluarga,Gift & Donation,expense,224533.72,2025-04,10
2,2025-04-28,Beli roti di bakery,Food & Dining,expense,116371.35,2025-04,1
2,2025-05-27,Cashback kartu kredit,Other Income,income,148293.57,2025-05,11
2,2025-05-10,Beli smartphone baru,Shopping,expense,308065.33,2025-05,3
2,2025-05-10,Beli buku kuliah,Education,expense,221219.56,2025-05,7
2,2025-05-19,Cashback kartu kredit,Other Income,income,437920.46,2025-05,11
2,2025-05-14,Naik Gojek ke kantor,Transportation,expense,133089.78,2025-05,2
2,2025-05-03,Bayar pascabayar XL,Bills & Utilities,expense,195161.7,2025-05,4
2,2025-05-03,Gaji bulanan Oktober,Salary,income,399257.09,2025-05,8
2,2025-05-19,Beli smartphone baru,Shopping,expense,351464.54,2025-05,3
2,2025-05-05,Belanja di minimarket,Shopping,expense,315100.66,2025-05,3
2,2025-05-23,Bunga deposito,Other Income,income,174621.52,2025-05,11
2,2025-05-10,Bunga deposito,Other Income,income,56233.66,2025-05,11
2,2025-05-24,Pendapatan toko online,Business,income,101090.58,2025-05,9
2,2025-05-03,Beli pakaian di H&M,Shopping,expense,444466.07,2025-05,3
2,2025-05-24,Beli tiket konser musik,Entertainment,expense,352885.99,2025-05,5
2,2025-05-22,Bayar air PDAM,Bills & Utilities,expense,410211.68,2025-05,4
2,2025-05-06,Refund pembelian,Other Income,income,406210.49,2025-05,11
2,2025-05-05,Potongan saldo e-wallet,Other Expense,expense,339880.13,2025-05,12
2,2025-05-19,Top up e-toll,Transportation,expense,298812.84,2025-05,2
2,2025-05-30,Langganan internet Biznet,Bills & Utilities,expense,395452.8,2025-05,4
2,2025-05-01,Perawatan gigi di klinik,Health & Medical,expense,78152.85,2025-05,6
2,2025-05-09,Langganan Disney+,Entertainment,expense,58008.89,2025-05,5
2,2025-05-27,Langganan Disney+,Entertainment,expense,246809.63,2025-05,5
2,2025-05-31,Beli pakaian di H&M,Shopping,expense,434210.11,2025-05,3
2,2025-05-14,Beli buku kuliah,Education,expense,470726.0,2025-05,7
2,2025-05-29,Langganan internet Biznet,Bills & Utilities,expense,345104.13,2025-05,4
2,2025-05-10,Langganan Apple Music,Entertainment,expense,320414.23,2025-05,5
2,2025-05-17,Biaya admin bank,Other Expense,expense,218582.49,2025-05,12
2,2025-05-08,Pendapatan toko online,Business,income,33692.58,2025-05,9
2,2025-05-20,Biaya admin bank,Other Expense,expense,465928.19,2025-05,12
2,2025-05-07,Komisi penjualan,Business,income,50972.9,2025-05,9
2,2025-05-26,Beli perlengkapan rumah,Shopping,expense,263309.73,2025-05,3
2,2025-05-05,Biaya parkir,Other Expense,expense,65043.83,2025-05,12
2,2025-05-20,Beli obat di Kimia Farma,Health & Medical,expense,463889.05,2025-05,6
2,2025-05-02,Bunga deposito,Other Income,income,307818.49,2025-05,11
2,2025-05-04,Pendapatan jasa freelance,Business,income,102640.01,2025-05,9
2,2025-05-19,Bonus kerja akhir tahun,Salary,income,204577.02,2025-05,8
2,2025-05-12,Pendapatan toko online,Business,income,338004.5,2025-05,9
2,2025-05-12,Ngopi di Janji Jiwa,Food & Dining,expense,431738.63,2025-05,1
2,2025-05-19,Beli smartphone baru,Shopping,expense,71333.52,2025-05,3
2,2025-05-05,Gaji bulan Desember,Salary,income,424521.35,2025-05,8
2,2025-05-09,Isi bensin mobil,Transportation,expense,399337.38,2025-05,2
2,2025-05-21,Beli smartphone baru,Shopping,expense,131330.09,2025-05,3
2,2025-05-11,Bayar air PDAM,Bills & Utilities,expense,292480.68,2025-05,4
2,2025-05-12,Pesan GrabFood sate ayam,Food & Dining,expense,265291.98,2025-05,1
2,2025-05-19,Bayar tagihan listrik,Bills & Utilities,expense,79821.08,2025-05,4
2,2025-05-06,Isi pulsa,Bills & Utilities,expense,355787.09,2025-05,4
2,2025-05-12,Biaya parkir,Other Expense,expense,77854.55,2025-05,12
2,2025-05-24,Cashback kartu kredit,Other Income,income,220232.12,2025-05,11
2,2025-05-21,Zakat penghasilan,Gift & Donation,expense,160350.43,2025-05,10
2,2025-05-20,Bonus kerja akhir tahun,Salary,income,310750.38,2025-05,8
2,2025-05-07,Pendapatan jasa freelance,Business,income,430084.47,2025-05,9
2,2025-05-26,Main game online,Entertainment,expense,40997.0,2025-05,5
2,2025-05-22,Hadiah ulang tahun keluarga,Gift & Donation,expense,141049.6,2025-05,10
2,2025-05-16,Beli buku kuliah,Education,expense,241224.44,2025-05,7
2,2025-05-10,Pendapatan toko online,Business,income,292273.42,2025-05,9
2,2025-05-18,Bunga deposito,Other Income,income,158452.84,2025-05,11
2,2025-05-15,Beli alat tulis kantor,Education,expense,115678.76,2025-05,7
2,2025-05-26,Hadiah ulang tahun keluarga,Gift & Donation,expense,207643.44,2025-05,10
2,2025-05-09,Potongan saldo e-wallet,Other Expense,expense,342111.04,2025-05,12
2,2025-05-10,Belanja di Shopee,Shopping,expense,348848.05,2025-05,3
2,2025-05-31,Perawatan gigi di klinik,Health & Medical,expense,202625.03,2025-05,6
2,2025-05-06,Beli obat di Kimia Farma,Health & Medical,expense,170825.03,2025-05,6
2,2025-05-08,Perawatan gigi di klinik,Health & Medical,expense,139131.94,2025-05,6
2,2025-05-21,Zakat penghasilan,Gift & Donation,expense,277170.27,2025-05,10
2,2025-05-09,Langganan internet Biznet,Bills & Utilities,expense,496139.31,2025-05,4
2,2025-05-13,Bonus kerja akhir tahun,Salary,income,270644.93,2025-05,8
2,2025-05-11,Langganan internet Biznet,Bills & Utilities,expense,207955.55,2025-05,4
2,2025-05-14,Bonus kerja akhir tahun,Salary,income,455415.97,2025-05,8
2,2025-05-30,Beli tiket konser musik,Entertainment,expense,41626.24,2025-05,5
2,2025-05-24,Pendapatan toko online,Business,income,114431.19,2025-05,9
2,2025-05-14,Beli buku kuliah,Education,expense,263818.66,2025-05,7
2,2025-05-16,Refund pembelian,Other Income,income,219369.84,2025-05,11
2,2025-05-28,Biaya parkir,Other Expense,expense,55472.9,2025-05,12
2,2025-05-08,Beli suplemen,Health & Medical,expense,370065.58,2025-05,6
2,2025-05-06,Perawatan gigi di klinik,Health & Medical,expense,422763.19,2025-05,6
2,2025-05-11,Refund pembelian,Other Income,income,422914.27,2025-05,11
2,2025-05-20,Biaya parkir,Other Expense,expense,227185.03,2025-05,12
2,2025-05-16,Main game online,Entertainment,expense,319573.2,2025-05,5
2,2025-05-03,Zakat penghasilan,Gift & Donation,expense,236198.48,2025-05,10
2,2025-05-02,Pendapatan toko online,Business,income,307477.88,2025-05,9
2,2025-05-04,Belanja di minimarket,Shopping,expense,221089.72,2025-05,3
2,2025-05-02,Konsultasi dokter,Health & Medical,expense,382543.77,2025-05,6
2,2025-05-27,Beli tiket konser musik,Entertainment,expense,198367.32,2025-05,5
2,2025-05-04,Isi bensin mobil,Transportation,expense,228402.24,2025-05,2
2,2025-05-22,Beli tiket konser musik,Entertainment,expense,148705.68,2025-05,5
2,2025-05-08,Bayar tagihan listrik,Bills & Utilities,expense,445119.15,2025-05,4
2,2025-05-05,Beli buku kuliah,Education,expense,347998.73,2025-05,7
2,2025-05-14,Langganan Disney+,Entertainment,expense,330632.37,2025-05,5
2,2025-05-02,Langganan Disney+,Entertainment,expense,336055.5,2025-05,5
2,2025-05-20,Hadiah ulang tahun keluarga,Gift & Donation,expense,139267.21,2025-05,10
2,2025-05-26,Bunga deposito,Other Income,income,304054.96,2025-05,11
2,2025-05-28,Bonus kerja akhir tahun,Salary,income,271637.83,2025-05,8
2,2025-05-11,Beli suplemen,Health & Medical,expense,261316.69,2025-05,6
2,2025-05-23,Biaya admin bank,Other Expense,expense,169577.7,2025-05,12
2,2025-05-09,Zakat penghasilan,Gift & Donation,expense,376933.61,2025-05,10
2,2025-05-12,Beli smartphone baru,Shopping,expense,475038.33,2025-05,3
2,2025-05-29,Bunga deposito,Other Income,income,325780.42,2025-05,11
2,2025-05-28,Konsultasi dokter,Health & Medical,expense,365361.59,2025-05,6
2,2025-05-25,Biaya admin bank,Other Expense,expense,280350.47,2025-05,12
2,2025-05-21,Pesan GrabFood sate ayam,Food & Dining,expense,127560.08,2025-05,1
2,2025-05-17,Biaya admin bank,Other Expense,expense,166612.09,2025-05,12
2,2025-05-07,Bayar uang kuliah,Education,expense,111293.44,2025-05,7
2,2025-05-21,Komisi penjualan,Business,income,308100.75,2025-05,9
2,2025-05-22,Bayar pascabayar XL,Bills & Utilities,expense,134805.05,2025-05,4
2,2025-05-05,Pendapatan jasa freelance,Business,income,317330.51,2025-05,9
2,2025-05-08,Bayar tagihan listrik,Bills & Utilities,expense,195450.77,2025-05,4
2,2025-05-04,Kursus online desain,Education,expense,371597.84,2025-05,7
